year,actor1_country_code,actor2_country_code,event_count,num_mentions
2007-01-01,ALB,WST,1,7
2007-01-01,EUR,HRV,1,5
2007-01-01,AUS,AFG,1,3
2007-01-01,SYR,IRQ,45,199
2007-01-01,AFR,ZWE,2,3
2007-01-01,QAT,SEN,1,2
2007-01-01,GBR,DZA,1,6
2007-01-01,USA,ALB,5,13
2007-01-01,USA,DEU,2,3
2007-01-01,COL,USA,1,4
2007-01-01,MYS,SYR,2,2
2007-01-01,ESP,DEU,5,30
2007-01-01,EUR,AUS,1,8
2007-01-01,FRA,SOM,2,12
2007-01-01,VEN,PER,1,9
2007-01-01,ZAF,NGA,1,4
2007-01-01,LBN,IRQ,7,32
2007-01-01,AFR,ZAF,5,13
2007-01-01,AFR,GTM,1,2
2007-01-01,PAK,THA,1,2
2007-01-01,EUR,AFG,2,81
2007-01-01,TJK,USA,1,4
2007-01-01,ITA,FRA,2,25
2007-01-01,CHN,SDN,4,16
2007-01-01,AFR,COD,2,5
2007-01-01,RUS,CHE,2,6
2007-01-01,THA,AUS,6,17
2007-01-01,FRA,COL,7,16
2007-01-01,AGO,AFR,3,36
2007-01-01,MOZ,AFR,2,5
2007-01-01,AUS,USA,14,58
2007-01-01,ESP,MRT,4,44
2007-01-01,MDV,TUR,1,4
2007-01-01,SYR,USA,4,10
2007-01-01,LBY,ESP,11,65
2007-01-01,SLE,NGA,1,9
2007-01-01,GBR,JPN,2,30
2007-01-01,CAN,PER,1,7
2007-01-01,LTU,AFG,4,15
2008-01-01,ISR,IND,2,5
2008-01-01,VEN,ITA,2,6
2008-01-01,USA,COD,2,9
2008-01-01,LBY,USA,2,18
2008-01-01,IRN,BOL,3,28
2008-01-01,BEL,CHN,1,9
2008-01-01,SYR,PSE,8,21
2008-01-01,SOM,KEN,1,2
2008-01-01,AFR,BDI,2,12
2008-01-01,SAF,ZWE,5,48
2008-01-01,GBR,SOM,8,96
2008-01-01,GBR,LUX,4,13
2008-01-01,DNK,NLD,2,6
2008-01-01,ZWE,AUS,1,3
2008-01-01,GBR,COD,1,9
2008-01-01,GBR,TUR,1,8
2008-01-01,USA,ALB,2,9
2008-01-01,SCN,RUS,1,7
2008-01-01,FJI,NRU,1,9
2008-01-01,PRT,ARM,10,43
2008-01-01,SOM,NLD,2,9
2008-01-01,CAN,SDN,1,3
2008-01-01,USA,GRC,3,30
2008-01-01,SYC,AUS,5,7
2008-01-01,NLD,PAK,3,10
2008-01-01,TKM,AFG,2,18
2008-01-01,ECU,ISR,2,4
2008-01-01,NGA,USA,1,4
2008-01-01,FRA,DEU,10,61
2008-01-01,RUS,TJK,1,4
2008-01-01,AFR,SWE,2,6
2008-01-01,AFR,NLD,1,4
2008-01-01,BRA,USA,2,56
2008-01-01,NAM,TZA,2,9
2008-01-01,GBR,NZL,3,5
2008-01-01,MOZ,ZMB,2,10
2008-01-01,SOM,ETH,1,2
2008-01-01,FRA,ESP,4,13
2008-01-01,VAT,COL,5,16
2008-01-01,COL,MEX,2,9
2008-01-01,PHL,IDN,2,18
2008-01-01,BHS,CAN,3,7
2008-01-01,OMN,CHN,1,7
2008-01-01,JPN,PRK,2,6
2008-01-01,GBR,JOR,2,7
2008-01-01,JPN,NZL,2,8
2008-01-01,SOM,FRA,3,22
2008-01-01,FRA,SDN,1,6
2008-01-01,ZWE,NLD,2,45
2008-01-01,FRA,LKA,1,4
2008-01-01,ARE,ISR,1,3
2008-01-01,CUB,BHS,1,8
2008-01-01,KOR,CHN,4,30
2008-01-01,IRL,RUS,1,4
2008-01-01,BGR,GRC,1,3
2008-01-01,USA,POL,2,4
2008-01-01,IRN,JOR,2,7
2008-01-01,CAN,JAM,1,7
2008-01-01,FRA,BEL,14,55
2008-01-01,USA,BGR,1,3
2008-01-01,PHL,MMR,1,18
2008-01-01,GBR,RUS,6,35
2008-01-01,EUR,HTI,1,9
2008-01-01,ETH,SOM,23,111
2008-01-01,EUR,USA,17,135
2008-01-01,SDN,TCD,12,51
2008-01-01,JOR,EGY,2,2
2008-01-01,USA,NLD,1,1
2008-01-01,JPN,PAN,1,10
2008-01-01,ARG,CHL,7,46
2008-01-01,EUR,SOM,2,13
2008-01-01,RUS,TCD,3,7
2008-01-01,IND,SAS,1,4
2008-01-01,IRQ,SYR,4,83
2008-01-01,KHM,MYS,1,2
2008-01-01,KOR,SEA,2,9
2008-01-01,USA,SEA,2,3
2008-01-01,MLT,USA,1,6
2008-01-01,NLD,GBR,2,3
2008-01-01,USA,AFR,5,46
2008-01-01,FRA,NOR,3,18
2008-01-01,GBR,CHN,3,11
2008-01-01,JPN,MMR,5,47
2008-01-01,IRQ,COG,1,4
2008-01-01,FRA,LBR,2,6
2008-01-01,ECU,COL,17,74
2008-01-01,USA,MYS,1,4
2008-01-01,RUS,JPN,2,11
2008-01-01,PSE,ARE,1,2
2008-01-01,CMR,RWA,3,16
2008-01-01,TMP,AUS,20,91
2008-01-01,IRN,USA,4,14
2008-01-01,DEU,SOM,2,9
2008-01-01,ARE,IRN,2,2
2008-01-01,GBR,ARG,2,4
2008-01-01,USA,SWE,5,20
2008-01-01,HTI,FRA,1,2
2008-01-01,OMN,YEM,5,47
2008-01-01,PAK,AFG,14,89
2008-01-01,ECU,BOL,1,7
2008-01-01,CHE,ESP,2,6
2008-01-01,CHN,SGP,32,214
2008-01-01,RWA,ISR,1,1
2008-01-01,POL,CZE,6,12
2008-01-01,RUS,KOR,2,4
2008-01-01,CUB,MDV,1,2
2008-01-01,CUB,USA,3,10
2008-01-01,ESP,IDN,1,2
2008-01-01,GBR,ETH,4,10
2008-01-01,IRL,ESP,1,2
2008-01-01,GBR,AFR,1,2
2008-01-01,ETH,ERI,4,13
2008-01-01,HTI,BOL,4,15
2008-01-01,KEN,GBR,2,2
2008-01-01,MEX,SLV,3,4
2008-01-01,BFA,HTI,2,9
2008-01-01,USA,PAN,1,2
2008-01-01,RUS,TUR,2,3
2008-01-01,SVK,SDN,1,9
2008-01-01,EUR,SWE,1,6
2008-01-01,ISL,GBR,3,19
2008-01-01,GHA,AUS,2,30
2008-01-01,CAN,ZWE,3,3
2008-01-01,EUR,GBR,16,84
2008-01-01,TCD,ITA,1,6
2008-01-01,CUB,JAM,2,18
2008-01-01,FRA,CMR,5,9
2008-01-01,EUR,EGY,1,2
2008-01-01,USA,CAN,5,11
2008-01-01,BEL,LUX,15,41
2008-01-01,LKA,JPN,3,18
2008-01-01,MYS,CHN,9,122
2008-01-01,MOZ,JPN,2,7
2008-01-01,NLD,SGP,2,4
2008-01-01,RUS,CUB,4,13
2008-01-01,FRA,COL,54,358
2008-01-01,DEU,ISL,2,9
2008-01-01,BEL,USA,5,40
2008-01-01,RUS,MLT,1,9
2008-01-01,KOR,BWA,1,10
2008-01-01,BWA,SAF,1,5
2008-01-01,CHN,SOM,6,27
2008-01-01,LBR,CHN,4,13
2008-01-01,ISR,COL,3,9
2008-01-01,NOR,POL,1,2
2008-01-01,FRA,ITA,11,87
2008-01-01,CHN,NGA,2,5
2008-01-01,SWE,POL,6,64
2008-01-01,UGA,KEN,3,15
2008-01-01,AUS,CAN,1,1
2008-01-01,ISR,RUS,2,8
2008-01-01,ITA,AFG,1,9
2008-01-01,BEL,MMR,4,12
2008-01-01,SAU,SGP,1,4
2008-01-01,LKA,PAK,2,4
2008-01-01,HUN,TUR,2,18
2008-01-01,NZL,USA,52,3067
2008-01-01,CAN,USA,29,167
2008-01-01,GRC,ITA,4,8
2008-01-01,CHN,ZWE,5,14
2008-01-01,UKR,IRL,2,9
2008-01-01,IRN,PAK,1,10
2008-01-01,TTO,BOL,1,9
2008-01-01,SWE,IRQ,3,20
2008-01-01,USA,RUS,18,50
2008-01-01,AFR,CRB,1,6
2008-01-01,IRQ,JOR,4,14
2008-01-01,IDN,PSE,10,91
2008-01-01,ITA,FRA,16,133
2008-01-01,ITA,PAK,3,40
2008-01-01,IND,SGP,1,4
2008-01-01,GRC,KOR,2,8
2008-01-01,LCA,FRA,1,5
2008-01-01,IRL,GBR,1,3
2008-01-01,NGA,KEN,1,1
2008-01-01,USA,SLV,1,2
2008-01-01,ESP,LBN,1,2
2008-01-01,FRA,TCD,3,6
2008-01-01,CHN,PRK,3,7
2008-01-01,ITA,SDN,2,13
2008-01-01,ISR,CHN,2,16
2008-01-01,YEM,CHN,1,2
2008-01-01,JPN,MDV,4,18
2008-01-01,DEU,USA,29,257
2008-01-01,THA,MMR,7,34
2008-01-01,ESP,AFR,36,602
2008-01-01,KWT,PSE,2,7
2008-01-01,UGA,ZWE,4,9
2008-01-01,AUS,MMR,2,9
2008-01-01,CHN,RUS,29,254
2008-01-01,CAN,HUN,2,6
2008-01-01,COL,GBR,3,17
2008-01-01,UGA,AFR,1,3
2008-01-01,FRA,SWE,4,23
2008-01-01,ARE,USA,1,18
2008-01-01,IND,LKA,1,2
2008-01-01,USA,AUS,16,136
2008-01-01,EUR,ISL,2,3
2008-01-01,TUR,MYS,8,18
2008-01-01,FRA,CHN,7,60
2008-01-01,NPL,USA,2,5
2008-01-01,CRB,AUS,1,7
2008-01-01,GBR,CAN,1,3
2008-01-01,GBR,ESP,1,6
2008-01-01,ETH,SDN,2,2
2008-01-01,IRQ,GBR,18,89
2008-01-01,YEM,SOM,8,25
2008-01-01,ITA,CHN,2,6
2008-01-01,GRC,ESP,1,1
2008-01-01,SAU,OMN,6,19
2008-01-01,MDV,GBR,4,6
2008-01-01,COG,RWA,7,61
2008-01-01,GBR,IRQ,3,10
2008-01-01,UKR,CHN,14,63
2008-01-01,USA,HTI,8,20
2008-01-01,JPN,EGY,3,7
2008-01-01,TUR,BGR,1,4
2008-01-01,DNK,CAN,2,6
2008-01-01,PAK,MMR,1,1
2008-01-01,DEU,DNK,4,6
2008-01-01,ESP,JAM,8,29
2008-01-01,UGA,COD,10,44
2008-01-01,DEU,EUR,21,150
2008-01-01,FRA,NLD,6,40
2008-01-01,USA,ARG,2,7
2008-01-01,PRT,USA,3,63
2008-01-01,BGD,LKA,1,13
2008-01-01,USA,YEM,3,28
2008-01-01,EUR,CAN,2,2
2008-01-01,SGP,KOR,4,13
2008-01-01,BEL,ARM,7,43
2008-01-01,EGY,ARE,1,1
2008-01-01,AUS,VNM,1,1
2008-01-01,FRA,USA,30,266
2008-01-01,NZL,AUS,29,921
2008-01-01,SOM,LBY,1,9
2008-01-01,QAT,PSE,2,9
2008-01-01,ITA,DEU,2,2
2008-01-01,RUS,DEU,1,1
2008-01-01,ARE,PSE,1,6
2008-01-01,RUS,NPL,3,10
2008-01-01,AUS,ARG,1,18
2008-01-01,EGY,PSE,11,85
2008-01-01,LUX,USA,1,2
2008-01-01,FRA,WST,1,10
2008-01-01,UKR,TJK,1,9
2008-01-01,CHN,GBR,2,9
2008-01-01,CHN,EGY,2,12
2008-01-01,GAB,AFR,6,43
2008-01-01,AUS,COL,4,34
2008-01-01,USA,KOR,9,21
2008-01-01,BEL,ISR,2,36
2008-01-01,YEM,AUS,1,2
2008-01-01,USA,TCD,8,22
2008-01-01,IRL,KAZ,2,9
2008-01-01,USA,ECU,2,5
2008-01-01,JPN,LKA,1,9
2008-01-01,ISR,GBR,1,5
2008-01-01,ZAF,ZMB,2,30
2008-01-01,NOR,KEN,1,10
2008-01-01,ETH,ISR,3,19
2008-01-01,PSE,GBR,1,1
2008-01-01,EGY,ARM,10,43
2008-01-01,DEU,BEL,8,29
2008-01-01,JPN,KWT,2,7
2008-01-01,ESP,HTI,11,77
2008-01-01,GRC,GBR,14,103
2008-01-01,AFR,SOM,4,10
2008-01-01,AUS,NZL,6,32
2008-01-01,CHN,ESP,2,2
2008-01-01,USA,ERI,1,4
2008-01-01,TCD,IRL,2,7
2008-01-01,YEM,SYC,4,18
2008-01-01,IRQ,EUR,1,10
2008-01-01,FIN,USA,3,10
2008-01-01,EUR,AFR,2,9
2008-01-01,SDN,SOM,1,2
2008-01-01,ISL,PSE,3,13
2008-01-01,USA,SYC,3,12
2008-01-01,IRN,PSE,12,89
2008-01-01,CHL,ECU,1,5
2008-01-01,HUN,AUS,1,2
2008-01-01,NOR,SYC,4,18
2008-01-01,ISR,USA,6,23
2008-01-01,EUR,NLD,3,6
2008-01-01,GBR,AUS,4,24
2008-01-01,BEL,FRA,2,4
2008-01-01,USA,DEU,18,73
2008-01-01,NZL,JPN,8,88
2008-01-01,AFG,USA,12,55
2008-01-01,LBY,ERI,1,9
2008-01-01,LKA,ARE,1,9
2008-01-01,FRA,GRC,19,113
2008-01-01,KEN,SDN,2,9
2008-01-01,WST,SDN,3,40
2008-01-01,AFG,ESP,1,4
2008-01-01,WST,RUS,4,39
2008-01-01,AFR,JPN,4,11
2008-01-01,CZE,POL,1,7
2008-01-01,IDN,MYS,2,8
2008-01-01,ESP,ECU,2,5
2008-01-01,CAN,IRQ,6,48
2008-01-01,GHA,USA,1,1
2008-01-01,MEX,USA,5,24
2008-01-01,HTI,USA,5,15
2008-01-01,TUR,WST,1,2
2008-01-01,TUR,ETH,1,3
2008-01-01,CHN,IDN,1,6
2008-01-01,CAN,GBR,8,21
2008-01-01,KGZ,CHN,3,13
2008-01-01,PHL,SEA,1,4
2008-01-01,SOM,ARE,11,43
2008-01-01,ZWE,AFR,5,47
2008-01-01,PHL,USA,12,63
2008-01-01,IND,IRN,1,2
2008-01-01,RUS,AFG,7,24
2008-01-01,CHN,JPN,24,146
2008-01-01,GRC,ISR,2,15
2008-01-01,CAN,CHN,5,12
2008-01-01,SAS,GBR,1,2
2008-01-01,NGA,TUN,1,3
2008-01-01,CHE,RUS,6,27
2008-01-01,PHL,GRC,1,2
2008-01-01,CAN,AUS,5,23
2008-01-01,MLT,GRC,2,4
2008-01-01,GBR,LBN,2,7
2008-01-01,USA,COG,4,27
2008-01-01,ZMB,AFR,4,8
2008-01-01,EUR,ESP,2,23
2008-01-01,KWT,JPN,1,4
2008-01-01,AFG,ETH,6,28
2008-01-01,HTI,BRA,1,13
2008-01-01,FRA,JPN,1,2
2008-01-01,GBR,LKA,1,6
2008-01-01,CUB,PRY,4,9
2008-01-01,KWT,USA,5,13
2008-01-01,USA,HND,2,11
2008-01-01,USA,BGD,4,20
2008-01-01,DNK,FRA,2,6
2008-01-01,IDN,GBR,1,8
2008-01-01,SOM,CAN,2,18
2008-01-01,IRL,VNM,1,4
2008-01-01,SDN,IRQ,3,5
2008-01-01,TUR,DEU,2,5
2008-01-01,DNK,POL,6,64
2008-01-01,USA,SOM,4,8
2008-01-01,FRA,SOM,33,139
2008-01-01,DNK,GBR,1,5
2008-01-01,RUS,ESP,4,8
2008-01-01,MDA,IRQ,2,9
2008-01-01,IND,AUS,2,7
2008-01-01,IRQ,ERI,2,5
2008-01-01,NGA,TCD,2,6
2008-01-01,ARE,YEM,3,17
2008-01-01,EGY,DJI,2,11
2008-01-01,AFR,ZWE,18,95
2008-01-01,AUS,JPN,1,6
2008-01-01,RUS,MYS,3,13
2008-01-01,AUT,COL,1,4
2008-01-01,ESP,CUB,6,29
2008-01-01,CAN,LBN,1,4
2008-01-01,CHE,COL,10,31
2008-01-01,BHR,QAT,1,3
2008-01-01,USA,SLB,2,4
2008-01-01,EST,GRC,2,4
2008-01-01,DNK,JOR,2,18
2008-01-01,RUS,MEX,1,4
2008-01-01,EGY,ISR,1,2
2008-01-01,NZL,FRA,14,135
2008-01-01,EUR,FRA,11,49
2008-01-01,USA,IRL,4,13
2008-01-01,ISR,IRN,1,5
2008-01-01,SVK,POL,1,1
2008-01-01,IRL,CAN,3,4
2008-01-01,IRL,FRA,1,2
2008-01-01,AZE,CAS,2,8
2008-01-01,ZWE,IRL,1,7
2008-01-01,EGY,ETH,3,11
2008-01-01,USA,TUR,8,31
2008-01-01,PAK,GBR,2,7
2008-01-01,YEM,AFR,1,9
2008-01-01,TZA,KEN,1,4
2008-01-01,ETH,HTI,2,9
2008-01-01,RUS,IRL,4,7
2008-01-01,PAK,ITA,6,97
2008-01-01,ITA,MLT,4,17
2008-01-01,NIC,CHN,1,5
2008-01-01,TUN,AFR,1,9
2008-01-01,UKR,RWA,2,2
2008-01-01,SGP,CHN,14,72
2008-01-01,ECU,CRI,2,14
2008-01-01,JPN,ISL,1,6
2008-01-01,RUS,PRK,10,69
2008-01-01,THA,IND,1,6
2008-01-01,ISR,FRA,1,2
2008-01-01,MKD,ALB,2,6
2008-01-01,AUS,PAK,3,18
2008-01-01,TCD,SDN,17,59
2008-01-01,RUS,KGZ,16,119
2008-01-01,SGP,AFG,4,27
2008-01-01,COL,ITA,1,2
2008-01-01,USA,TJK,2,18
2008-01-01,NLD,IRL,1,3
2008-01-01,USA,COL,71,370
2008-01-01,USA,MMR,33,361
2008-01-01,PAN,HTI,1,10
2008-01-01,EUR,AFG,1,7
2008-01-01,RUS,EUR,6,117
2008-01-01,ITA,AFR,1,4
2008-01-01,ITA,COD,1,9
2008-01-01,MKD,NOR,1,1
2008-01-01,USA,NPL,3,22
2008-01-01,POL,NZL,2,9
2008-01-01,SEA,MMR,4,35
2008-01-01,UZB,KGZ,1,9
2008-01-01,NGA,DEU,2,28
2008-01-01,EUR,COL,2,7
2008-01-01,AFR,NGA,5,25
2008-01-01,IDN,TMP,3,6
2008-01-01,AFR,ZAF,1,5
2008-01-01,UKR,MMR,1,9
2008-01-01,JPN,SGP,2,21
2008-01-01,FIN,GRC,2,4
2008-01-01,MYS,THA,3,14
2008-01-01,USA,DJI,1,1
2008-01-01,USA,FRA,13,45
2008-01-01,USA,HUN,2,5
2008-01-01,CAN,HTI,3,14
2008-01-01,NLD,USA,21,159
2008-01-01,FRA,MMR,10,74
2008-01-01,SOM,TZA,2,5
2008-01-01,SOM,SDN,3,30
2008-01-01,LKA,EST,1,2
2008-01-01,USA,KEN,4,20
2008-01-01,SAU,GBR,3,9
2008-01-01,JPN,AUS,2,87
2008-01-01,IRQ,SWE,4,47
2008-01-01,NZL,GBR,2,5
2008-01-01,GBR,USA,20,135
2008-01-01,MMR,CAN,2,4
2008-01-01,ESP,ITA,2,9
2008-01-01,SWE,JPN,1,1
2008-01-01,BGD,TUR,2,9
2008-01-01,PAK,AUS,1,6
2008-01-01,GBR,ECU,1,2
2008-01-01,SVK,CZE,5,15
2008-01-01,RUS,RWA,3,7
2008-01-01,CHN,BEL,1,9
2008-01-01,MEX,NZL,1,4
2008-01-01,USA,JPN,7,131
2008-01-01,USA,AFG,32,95
2008-01-01,DEU,LBN,1,2
2008-01-01,USA,MEX,18,128
2008-01-01,USA,NZL,3,30
2008-01-01,EUR,CUB,1,8
2008-01-01,AFR,BWA,4,15
2008-01-01,LKA,MMR,5,20
2008-01-01,IRQ,PSE,5,57
2008-01-01,ITA,PER,1,3
2008-01-01,JOR,SDN,2,29
2008-01-01,MEX,LBN,2,4
2008-01-01,AUS,SYC,1,4
2008-01-01,USA,CHN,20,151
2008-01-01,IRQ,AFG,10,33
2008-01-01,CAN,PRT,13,252
2008-01-01,IRQ,TUR,9,21
2008-01-01,SOM,YEM,1,7
2008-01-01,ITA,TCD,1,5
2008-01-01,EGY,AUS,2,2
2008-01-01,CAN,AFG,8,43
2008-01-01,FIN,EUR,4,9
2008-01-01,VEN,ECU,2,5
2008-01-01,DEU,IRQ,11,30
2008-01-01,PAK,SAU,1,6
2008-01-01,RUS,ISL,7,25
2008-01-01,GBR,FRA,24,127
2008-01-01,VNM,CHN,3,13
2008-01-01,DEU,EGY,10,24
2008-01-01,SRB,GBR,1,1
2008-01-01,FRA,GBR,15,109
2008-01-01,GBR,KEN,1,2
2008-01-01,RUS,SOM,1,9
2008-01-01,PAN,BMU,1,2
2008-01-01,HTI,DOM,2,9
2008-01-01,PNG,IDN,1,12
2008-01-01,GTM,CUB,2,4
2008-01-01,ZAF,TCD,2,8
2008-01-01,CHE,THA,1,5
2008-01-01,ESP,IRL,2,16
2008-01-01,USA,PHL,9,28
2008-01-01,GBR,MEX,8,56
2008-01-01,USA,BLR,2,2
2008-01-01,NLD,LUX,21,83
2008-01-01,ARM,LBN,1,2
2008-01-01,CAN,NLD,2,6
2008-01-01,EGY,LBN,1,2
2008-01-01,CUB,LCA,4,18
2008-01-01,BLR,RUS,2,4
2008-01-01,TCD,CHE,3,12
2008-01-01,SOM,RUS,1,1
2008-01-01,AUS,KEN,3,15
2008-01-01,RUS,IRQ,3,20
2008-01-01,ARM,SYR,1,6
2008-01-01,IDN,PHL,1,9
2008-01-01,ZMB,ZAF,2,10
2008-01-01,CAN,ESP,1,5
2008-01-01,AUS,MEX,3,9
2008-01-01,IDN,SEA,3,27
2008-01-01,USA,RWA,2,6
2008-01-01,PRT,EUR,2,3
2008-01-01,ZAF,GHA,2,9
2008-01-01,CMR,TCD,4,11
2008-01-01,BRA,ZMB,1,9
2008-01-01,DEU,NLD,2,10
2008-01-01,PRT,LBN,1,2
2008-01-01,IRN,RUS,1,6
2008-01-01,ZWE,EUR,1,10
2008-01-01,SAU,USA,2,9
2008-01-01,ZAF,SWE,1,4
2008-01-01,COD,BDI,1,2
2008-01-01,BEL,RWA,2,4
2008-01-01,THA,USA,1,9
2008-01-01,USA,PSE,7,48
2008-01-01,ISR,JOR,3,30
2008-01-01,DEU,GBR,17,85
2008-01-01,TZA,IRL,1,2
2008-01-01,NLD,DNK,2,6
2008-01-01,USA,DOM,5,32
2008-01-01,HTI,HND,1,2
2008-01-01,AUS,FRA,15,63
2008-01-01,COL,FRA,25,186
2008-01-01,SDN,COD,3,18
2008-01-01,ECU,VEN,2,9
2008-01-01,PRK,KOR,3,36
2008-01-01,YEM,SAU,2,16
2008-01-01,USA,SDN,4,10
2008-01-01,DEU,ITA,13,74
2008-01-01,GRC,PSE,1,9
2008-01-01,IDN,JPN,4,12
2008-01-01,TUR,YEM,2,9
2008-01-01,SGP,MMR,2,13
2008-01-01,COL,VEN,5,11
2008-01-01,PRK,SGP,1,2
2008-01-01,USA,VUT,2,4
2008-01-01,RUS,CAN,1,9
2008-01-01,BGD,USA,3,7
2008-01-01,WST,BGR,1,9
2008-01-01,MMR,USA,3,14
2008-01-01,IRQ,CHN,2,2
2008-01-01,GHA,TGO,2,9
2008-01-01,QAT,GBR,1,6
2008-01-01,BEL,PAK,1,3
2008-01-01,MLT,DEU,1,8
2008-01-01,CHN,DEU,1,5
2008-01-01,RUS,BGR,1,2
2008-01-01,TCD,CAF,1,18
2008-01-01,EUR,VNM,2,14
2008-01-01,GBR,ZWE,1,1
2008-01-01,COL,JPN,1,4
2008-01-01,SGP,JPN,1,9
2008-01-01,ALB,USA,1,9
2008-01-01,JPN,CHN,30,243
2008-01-01,PRK,VNM,1,2
2008-01-01,IRL,USA,4,12
2008-01-01,VEN,COL,11,43
2008-01-01,DNK,ISL,1,7
2008-01-01,ISR,LBN,7,50
2008-01-01,JPN,SDN,1,2
2008-01-01,JPN,SEA,1,9
2008-01-01,USA,ETH,6,55
2008-01-01,BEL,EUR,7,99
2008-01-01,NGA,LBN,10,50
2008-01-01,CHN,DZA,3,45
2008-01-01,CHN,MWI,2,9
2008-01-01,JPN,KOR,1,12
2008-01-01,RUS,DNK,7,48
2008-01-01,ETH,EGY,1,9
2008-01-01,JPN,AFR,2,13
2008-01-01,MEA,PSE,1,5
2008-01-01,TUR,SOM,2,9
2008-01-01,CHN,KOR,27,201
2008-01-01,ISR,GHA,1,9
2008-01-01,MEX,AUS,1,3
2008-01-01,VNM,NPL,3,9
2008-01-01,USA,PRK,36,218
2008-01-01,LBR,CIV,1,2
2008-01-01,DEU,AFG,3,28
2008-01-01,USA,CUB,10,66
2008-01-01,DEU,FRA,10,58
2008-01-01,CHN,KGZ,1,12
2008-01-01,BEL,SWE,1,7
2008-01-01,LBY,AFR,1,7
2008-01-01,TUN,MLT,2,7
2008-01-01,PER,ECU,2,5
2008-01-01,CHN,PAK,1,4
2008-01-01,RUS,WST,2,9
2008-01-01,BGD,NZL,1,2
2008-01-01,ARG,ECU,4,8
2008-01-01,IND,NPL,1,4
2008-01-01,CAN,BTN,1,9
2008-01-01,PSE,EGY,7,72
2008-01-01,GBR,MMR,1,8
2008-01-01,BGR,UKR,1,2
2008-01-01,BEL,DEU,2,7
2008-01-01,EUR,MEX,3,9
2008-01-01,GBR,BGD,2,10
2008-01-01,AUS,LAO,1,2
2008-01-01,SWE,NOR,2,2
2008-01-01,GBR,UGA,1,2
2008-01-01,SOM,UKR,3,13
2008-01-01,USA,THA,3,14
2008-01-01,MMR,FRA,1,3
2008-01-01,AFG,CAN,2,9
2008-01-01,ISR,LBY,2,2
2008-01-01,NLD,DEU,2,3
2008-01-01,SOM,GBR,1,1
2008-01-01,GBR,AFG,4,19
2008-01-01,EUR,RUS,1,4
2008-01-01,UGA,SAU,8,28
2008-01-01,GBR,MDV,1,9
2008-01-01,CHE,USA,1,2
2008-01-01,ESP,DEU,1,4
2008-01-01,PRK,NPL,1,9
2008-01-01,JOR,IRQ,4,16
2008-01-01,PSE,ISR,18,92
2008-01-01,CHN,MMR,5,64
2008-01-01,BGD,CAN,2,4
2008-01-01,AFR,RWA,1,9
2008-01-01,COD,AFR,1,6
2008-01-01,CMR,FRA,1,1
2008-01-01,CHN,SEA,2,9
2008-01-01,AFR,EGY,2,18
2008-01-01,AFR,THA,2,20
2008-01-01,CHN,SAU,1,6
2008-01-01,LVA,EUR,2,14
2008-01-01,AUS,GHA,5,50
2008-01-01,PHL,CHN,6,54
2008-01-01,USA,ITA,5,19
2008-01-01,SOM,MYS,2,8
2008-01-01,MEX,FRA,1,12
2008-01-01,IDN,SLB,2,27
2008-01-01,FRA,IRL,1,1
2008-01-01,SDN,CHN,9,31
2008-01-01,DEU,AUS,1,2
2008-01-01,FRA,KEN,1,2
2008-01-01,CUB,VNM,1,2
2008-01-01,AUS,TMP,12,89
2008-01-01,UKR,ZAF,3,28
2008-01-01,IRL,POL,1,1
2008-01-01,SGP,AUS,3,27
2008-01-01,GRC,FRA,14,101
2008-01-01,AFG,FRA,3,30
2008-01-01,GBR,POL,1,1
2008-01-01,SAU,PAK,3,16
2008-01-01,IRN,SOM,1,3
2008-01-01,CHN,IND,2,6
2008-01-01,CHN,SDN,10,62
2008-01-01,PHL,IRQ,1,2
2008-01-01,SDN,ETH,3,3
2008-01-01,VEN,ZAF,1,1
2008-01-01,EUR,HUN,5,45
2008-01-01,TUR,MDA,3,6
2008-01-01,PSE,DEU,2,2
2008-01-01,SLV,CUB,1,1
2008-01-01,KEN,SOM,5,30
2008-01-01,TUR,CAN,1,5
2008-01-01,FSM,UGA,1,9
2008-01-01,NPL,IND,1,14
2008-01-01,RUS,PSE,3,18
2008-01-01,AUS,IDN,3,9
2008-01-01,MEA,IRQ,1,9
2008-01-01,AUS,GBR,2,3
2008-01-01,MMR,THA,4,23
2008-01-01,BEL,LBN,1,2
2008-01-01,RUS,GBR,5,15
2008-01-01,BEL,ESP,2,2
2008-01-01,EGY,DEU,1,3
2008-01-01,JPN,RUS,2,14
2008-01-01,IRQ,DEU,5,65
2008-01-01,JPN,ETH,3,6
2008-01-01,VNM,MYS,1,2
2008-01-01,USA,ZWE,8,49
2008-01-01,NPL,ESP,1,9
2008-01-01,AFG,SOM,4,28
2008-01-01,SWE,FIN,1,5
2008-01-01,SOM,USA,1,1
2008-01-01,ESP,PSE,6,65
2008-01-01,USA,VAT,2,19
2008-01-01,SYR,UGA,1,4
2008-01-01,AUS,IND,2,11
2008-01-01,ERI,SDN,2,2
2008-01-01,NZL,SOM,3,7
2008-01-01,ITA,GRC,5,12
2008-01-01,USA,VNM,3,9
2008-01-01,PAK,NLD,13,40
2008-01-01,DOM,GBR,1,1
2008-01-01,USA,ARE,1,2
2008-01-01,CYP,LBN,2,10
2008-01-01,BGD,MMR,3,18
2008-01-01,POL,IND,1,1
2008-01-01,BRA,VEN,8,19
2008-01-01,RUS,UKR,1,1
